person,text,gender,author,author's gender,title_jap,title_eng,type
僧都,ま、ま、分った。（腰を屈かがめつつ、圧おさうるがごとく掌たなそこを挙げて制す）何とも相済まぬ儀じゃ。海の住居すまいの難有ありがたさに馴なれて、蔭日向かげひなた、雲の往来ゆききに、潮うしおの色の変ると同様。如意自在にょいじざい心のまま、たちどころに身の装よそおいの成る事を忘れていました。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女一,畏かしこまりました。唯今ただいま。……あの、ちょうど可いい折に存じます。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,（謹みたる体ていにて室内を※(「目＋句」、第4水準2-81-91)みまわす。）,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（衝つと押す、闥ドアを排ひらきて、性急に登場す。面おも玉のごとく※(「藹」の「言」に代えて「月」、第3水準1-91-26)ろう丈たけたり。黒髪を背に捌さばく。青地錦の直垂ひたたれ、黄金こがねづくりの剣つるぎを佩はく。上段、一階高き床の端に、端然として立つ。）,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,は。（大床おおゆかに跪ひざまずく。控えたる侍女一、件くだんの錨の杖を預る）これはこれは、御休息の処を恐入りましてござります。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（親しげに）爺い、用か。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,紺青こんじょう、群青ぐんじょう、白群びゃくぐん、朱、碧へきの御蔵の中より、この度の儀に就きまして、先方へお遣わしになりました、品々の類たぐいと、数々を、念のために申上げとうござりまして。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（立ちたるまま）おお、あの女の父親に遣やった、陸で結納ゆいのうとか云うものの事か。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,はあ、いや、御聡明なる若様。若様にはお覚違おぼえちがいでござります。彼等夥間なかまに結納と申すは、親々が縁を結び、媒妁人なこうどの手をもち、婚約の祝儀、目録を贈りますでござります。しかるにこの度は、先方の父親が、若様の御支配遊ばす、わたつみの財宝に望のぞみを掛け、もしこの念願の届くにおいては、眉目容色みめきりょう、世に類たぐいなき一人の娘を、海底へ捧げ奉る段、しかと誓いました。すなわち、彼が望みの宝をお遣つかわしになりましたに因って、是非に及ばず、誓言せいごんの通り、娘を波に沈めましたのでござります。されば、お送り遊ばされた数の宝は、彼等が結納と申そうより、俗に女の身代みのしろと云うものにござりますので。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（軽く頷うなずく）可よし、何にしろすこしばかりの事を、別に知らせるには及ばんのに。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,いやいや、鱗うろこ一枚、一草ひとくさの空貝うつせがいとは申せ、僧都が承りました上は、活達なる若様、かような事はお気煩きむずかしゅうおいでなさりましょうなれども、老おいのしょうがに、お耳に入れねばなりませぬ。お腰元衆もお執成とりなし。（五人の侍女に目遣めづかいす）平ひらにお聞取りを願わしゅう。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女三,若様、お座へ。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（顧みて）椅子いすをこちらへ。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,真鯛まだい大小八千枚。鰤ぶり、鮪まぐろ、ともに二万疋びき。鰹かつお、真那鰹まながつお、各おのおの一万本。大比目魚おおひらめ五千枚。鱚きす、魴※(「魚＋弗」、第3水準1-94-37)ほうぼう、鯒こち、※(「魚＋條」、第4水準2-93-74)身魚あいなめ、目張魚めばる、藻魚もうお、合せて七百籠かご。若布わかめのその幅六丈、長さ十五尋ひろのもの、百枚一巻ひとまき九千連。鮟鱇あんこう五十袋。虎河豚とらふぐ一頭。大の鮹たこ一番ひとつがい。さて、別にまた、月の灘なだの桃色の枝珊瑚一株、丈八尺。（この分、手にて仕方す）周囲まわり三抱みかかえの分にござりまして。ええ、月の真珠、花の真珠、雪の真珠、いずれも一寸の珠たま三十三粒りゅう、八分の珠百五粒、紅宝玉三十顆か、大おおきさ鶴の卵、粒を揃えて、これは碧瑪瑙あおめのうの盆に装かざり、緑宝玉、三百顆、孔雀くじゃくの尾の渦巻の数に合せ、紫の瑠璃るりの台、五色に透いて輝きまする鰐わにの皮三十六枚、沙金さきんの包つつみ七十袋たい。量目はかりめ約百万両。閻浮檀金えんぶだごん十斤也。緞子どんす、縮緬ちりめん、綾あや、錦にしき、牡丹ぼたん、芍薬しゃくやく、菊の花、黄金色こんじきの董すみれ、銀覆輪ぎんぷくりんの、月草、露草。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女一,もしもし、唯今ただいまのそれは、あの、残らず、そのお娘御むすめごの身の代しろとかにお遣わしの分なのでございますか。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,残らず身の代と？……はあ、いかさまな。（心付く）不重宝ぶちょうほう。これはこれは海松みるふさの袖に記して覚えのまま、潮うしおに乗って、颯さっと読流しました。はて、何から申した事やら、品目の多い処へ、数々ゆえに。ええええ、真鯛大小八千枚。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女一,鰤、鮪ともに二万疋。鰹、真那鰹各おのおの一万本。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女二,（僧都の前にあり）大比目魚五千枚。鱚、魴※(「魚＋弗」、第3水準1-94-37)、鯒、あいなめ、目ばる、藻魚の類合せて七百籠。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女三,（公子の背後にあり）若布のその幅六丈、長さ十五尋のもの百枚一巻ひとまき九千連。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女四,（同じく公子の背後に）鮟鱇五十袋、虎河豚一頭、大の鮹一番ひとつがい。まあ……（笑う。侍女皆笑う。）,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,（額の汗を拭ふく）それそれさよう、さよう。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,（微笑しつつ）笑うな、老人は真面目まじめでいる。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女五,（最も少わかし。斉ひとしく公子の背後に附添う。派手に美うるわしき声す）月の灘の桃色の枝珊瑚樹、対ついの一株、丈八尺、周囲まわり三抱みかかえの分。一寸の玉三十三粒……雪の真珠、花の真珠。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女一,月の真珠。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,しばらく。までじゃまでじゃ、までにござる。……桃色の枝珊瑚樹、丈八尺、周囲三抱の分までにござった。（公子に）鶴の卵ほどの紅宝玉、孔雀の渦巻の緑宝玉、青瑪瑙の盆、紫の瑠璃の台。この分は、天なる（仰いで礼拝す）月宮殿に貢みつぎのものにござりました。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,私もそうらしく思って聞いた。僧都、それから後に言われた、その董、露草などは、金銀宝玉の類は云うまでもない、魚類ほどにも、人間が珍重しないものと聞く。が、同じく、あの方かたへ遣わしたものか。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,綾、錦、牡丹、芍薬、縺もつれも散りもいたしませぬを、老人の申条もうしじょう、はや、また海松みるのように乱れました。ええええ、その董、露草は、若様、この度の御旅行につき、白雪はくせつの竜馬りゅうめにめされ、渚なぎさを掛けて浦づたい、朝夕の、茜あかね、紫、雲の上を山の峰へお潜しのびにてお出ましの節、珍しくお手に入いりましたを、御姉君おんあねぎみ、乙姫おとひめ様へ御進物の分でござりました。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女一,姫様は、閻浮檀金えんぶだごんの一輪挿いちりんざしに、真珠の露でお活いけ遊ばし、お手許てもとをお離しなさいませぬそうにございます。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
公子,度々は手に入らない。私も大方、姉上に進あげたその事であろうと思った。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,御意。娘の親へ遣わしましたは、真鯛より数えまして、珊瑚一対……までに止とどまりました。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
侍女二,海では何ほどの事でもございませんが、受取ります陸おかの人には、鯛も比目魚も千と万、少ない数ではございますまいに、僅わずかな日の間に、ようお手廻し、お遣わしになりましてございます。,f,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
僧都,さればその事。一国、一島、津や浦の果はてから果を一網ひとあみにもせい、人間夥間なかまが、大海原おおうなばらから取入れます獲えものというは、貝に溜たまった雫しずくほどにいささかなものでござっての、お腰元衆など思うてもみられまい、鉤はりの尖さきに虫を附けて雑魚ざこ一筋を釣るという仙人業せんにんわざをしまするよ。この度の娘の父は、さまでにもなけれども、小船一つで網を打つが、海月くらげほどにしょぼりと拡げて、泡にも足らぬ小魚を掬しゃくう。入いれものが小さき故に、それが希望のぞみを満しますに、手間の入いること、何ともまだるい。鰯いわしを育てて鯨にするより歯痒はがゆい段の行止ゆきどまり。（公子に向う）若様は御性急じゃ。早く彼が願ねがいを満たいて、誓ちかいの美女を取れ、と御意ある。よって、黒潮、赤潮の御手兵をちとばかり動かしましたわ。赤潮の剣つるぎは、炎の稲妻、黒潮の黒い旗は、黒雲の峰を築ついて、沖から※(「てへん＋堂」、第4水準2-13-41)どうと浴びせたほどに、一浦ひとうらの津波となって、田畑も家も山へ流いた。片隅の美女の家へ、門背戸かどせどかけて、畳天井、一斉いちどきに、屋根の上の丘の腹まで運込みました儀でござったよ。,m,Izumi Kyoka,m,海神別荘,Villa Kaijin,play
